Datum;ID_Omg;Vecka;M1-1;M1-X;M1-2;M2-1;M2-X;M2-2;M3-1;M3-X;M3-2;M4-1;M4-X;M4-2;M5-1;M5-X;M5-2;M6-1;M6-X;M6-2;M7-1;M7-X;M7-2;M8-1;M8-X;M8-2;M9-1;M9-X;M9-2;M10-1;M10-X;M10-2;M11-1;M11-X;M11-2;M12-1;M12-X;M12-2;M13-1;M13-X;M13-2;M1;M2;M3;M4;M5;M6;M7;M8;M9;M10;M11;M12;M13;13 rätt;12 rätt;11 rätt;10 rätt;Vinnare 13;Vinnare 12;Vinnare 11;Vinnare 10;Omsättning;JackPott_Milj;Correct_Row;True_Rank
2024-11-16;4874;46;56.99999999999999;24.00000000000001;18.999999999999993;70.0;19.000000000000007;10.999999999999998;28.000000000000004;28.999999999999993;43.00000000000001;38.0;30.999999999999993;31.000000000000007;53.0;26.0;20.999999999999996;38.0;29.000000000000004;32.99999999999999;60.0;21.999999999999996;18.000000000000004;49.0;26.0;25.0;27.0;24.0;49.0;40.0;28.000000000000004;31.999999999999996;34.0;31.0;35.0;37.0;28.000000000000004;35.0;32.0;27.999999999999996;40.0;1;1;X;X;X;2;X;X;X;1;2;1;X;1459875;7972;410;100;3;206;3202;27266;16844718;;11XXX2XXX121X;458156
2024-11-23;4875;47;64.0;19.999999999999996;16.000000000000004;70.0;19.000000000000007;10.999999999999998;57.99999999999999;24.0;18.000000000000004;41.0;27.000000000000007;31.999999999999996;40.0;28.999999999999993;31.000000000000007;60.0;21.999999999999996;18.000000000000004;56.00000000000001;25.0;18.999999999999993;46.0;26.999999999999996;27.0;40.0;29.999999999999993;30.000000000000004;17.0;23.999999999999996;59.00000000000001;41.0;30.0;29.000000000000004;38.0;29.000000000000004;32.99999999999999;51.0;26.0;23.0;2;1;X;2;X;2;1;1;X;2;X;X;X;1112278;5779;288;71;6;433;6944;58198;25667973;;21X2X211X2XXX;437812
2024-11-30;4876;48;15.0;21.0;64.0;31.0;27.999999999999996;41.0;56.99999999999999;22.000000000000007;20.999999999999996;56.99999999999999;24.00000000000001;18.999999999999993;35.0;26.0;39.0;62.0;21.999999999999996;16.000000000000004;55.00000000000001;25.0;19.999999999999996;40.0;28.000000000000004;31.999999999999996;30.0;27.999999999999996;42.00000000000001;33.0;27.999999999999996;39.0;53.0;27.0;19.999999999999996;31.0;28.999999999999996;40.0;37.0;29.000000000000004;34.0;2;X;1;1;2;1;X;1;X;2;X;X;2;43372;643;48;16;152;3842;40941;249332;25356229;;2X1121X1X2XX2;36646
2024-12-07;4877;49;56.99999999999999;25.0;18.000000000000004;67.0;18.999999999999993;14.000000000000002;36.0;26.0;38.0;17.0;23.0;60.0;44.0;25.999999999999996;30.000000000000004;35.0;28.000000000000004;37.0;43.0;28.999999999999996;28.000000000000004;36.0;31.000000000000007;32.99999999999999;38.0;28.000000000000004;34.0;31.0;30.0;39.0;32.0;27.999999999999996;40.0;26.0;24.0;50.0;28.000000000000004;26.0;46.0;2;1;1;X;1;2;X;2;2;1;1;2;2;1285149;8196;422;103;5;294;4562;38930;24714405;;211X12X221122;220297
2024-12-14;4878;50;36.0;28.000000000000004;36.0;77.0;16.000000000000004;6.999999999999995;73.0;16.000000000000004;10.999999999999998;71.0;18.000000000000004;10.999999999999998;52.0;24.0;24.0;40.0;28.999999999999993;31.000000000000007;57.99999999999999;25.0;17.000000000000004;31.0;30.0;39.0;71.0;20.000000000000007;8.999999999999996;40.0;28.000000000000004;31.999999999999996;34.0;28.999999999999996;37.0;31.0;25.999999999999996;43.00000000000001;40.0;25.0;35.0;1;X;X;1;2;1;1;2;1;X;2;2;2;147448;1655;104;30;43;1436;18216;131350;24385674;;1XX121121X222;172050
2024-12-21;4879;51;17.0;23.999999999999996;59.00000000000001;42.0;26.999999999999996;31.000000000000007;32.0;25.999999999999996;42.00000000000001;21.0;23.0;56.00000000000001;56.99999999999999;26.0;17.000000000000004;27.0;29.999999999999993;43.00000000000001;83.0;12.0;5.000000000000004;43.0;28.999999999999996;28.000000000000004;15.0;21.0;64.0;38.0;30.000000000000004;31.999999999999996;50.0;27.0;23.0;48.0;26.0;26.0;28.999999999999996;27.999999999999996;43.00000000000001;2;2;X;2;1;2;1;1;X;1;1;X;2;13888;247;20;0;483;10155;96977;521298;25800014;;22X21211X11X2;10746
2024-12-26;4880;52;87.0;8.999999999999996;4.0000000000000036;65.0;19.999999999999996;15.000000000000002;21.0;23.0;56.00000000000001;51.0;24.0;25.0;36.0;26.0;38.0;28.999999999999996;25.000000000000007;46.0;48.0;27.0;25.0;34.0;27.999999999999996;38.0;37.0;28.000000000000004;35.0;30.0;28.999999999999996;41.0;42.0;30.0;28.000000000000004;41.0;28.999999999999996;30.000000000000004;42.0;30.0;28.000000000000004;1;2;1;1;1;2;X;X;1;1;1;1;2;540540;3548;195;50;37;1111;16107;130509;40439123;20.0;121112XX11112;262843
2024-12-29;4881;52;13.0;19.0;68.0;63.0;18.999999999999993;18.000000000000004;35.0;31.000000000000007;34.0;62.0;21.999999999999996;16.000000000000004;39.0;27.0;34.0;56.00000000000001;24.0;19.999999999999996;53.0;27.0;19.999999999999996;47.0;27.0;26.0;15.0;23.0;62.0;43.0;27.999999999999996;29.000000000000004;50.0;25.0;25.0;30.0;27.999999999999996;42.00000000000001;41.0;27.999999999999996;31.000000000000007;2;X;2;1;X;1;X;2;2;X;1;1;1;311111;1852;100;26;45;1647;24293;194743;31287030;14.0;2X21X1X22X111;62681
2025-01-04;4882;1;21.0;24.000000000000004;55.00000000000001;23.0;24.999999999999996;52.0;74.0;16.000000000000004;9.999999999999998;71.0;18.000000000000004;10.999999999999998;55.00000000000001;25.0;19.999999999999996;34.0;26.999999999999996;39.0;46.0;28.999999999999996;25.0;16.0;23.0;61.0;59.0;22.000000000000007;18.999999999999993;40.0;26.0;34.0;53.0;25.0;21.999999999999996;43.0;27.999999999999996;29.000000000000004;30.0;28.999999999999996;41.0;X;X;1;1;1;2;1;X;X;1;X;X;2;58414;927;71;23;121;2857;29601;187289;27185342;;XX11121XX1XX2;149363
2025-01-11;4883;2;67.0;19.999999999999996;13.0;78.0;14.000000000000002;7.9999999999999964;18.0;23.0;59.00000000000001;68.0;20.999999999999996;10.999999999999998;50.0;24.0;26.0;59.0;23.0;18.000000000000004;49.0;24.0;27.0;18.0;22.000000000000004;60.0;30.0;28.999999999999996;41.0;31.0;26.999999999999996;42.00000000000001;44.0;28.999999999999996;27.0;21.0;24.000000000000004;55.00000000000001;21.0;24.000000000000004;55.00000000000001;1;2;2;1;X;X;1;X;2;1;X;2;2;488396;2575;128;34;10;711;11404;89410;18784479;;1221XX1X21X22;114953
2025-01-18;4884;3;66.0;19.999999999999996;14.000000000000002;15.0;19.000000000000004;65.99999999999999;25.0;25.0;50.0;39.0;27.0;34.0;46.0;27.999999999999996;26.0;40.0;26.0;34.0;45.0;26.999999999999996;28.000000000000004;33.0;30.0;37.0;20.0;23.0;57.00000000000001;44.0;26.999999999999996;29.000000000000004;57.99999999999999;25.0;17.000000000000004;28.999999999999996;26.000000000000007;44.99999999999999;39.0;28.000000000000004;32.99999999999999;X;2;2;2;1;2;X;1;1;1;X;2;1;580194;6168;316;78;11;388;6050;51091;24546703;;X22212X111X21;243217
2025-01-25;4885;4;52.0;23.0;25.0;88.0;7.9999999999999964;4.0000000000000036;13.0;20.0;67.0;57.99999999999999;25.0;17.000000000000004;14.000000000000002;20.0;65.99999999999999;46.0;25.999999999999996;28.000000000000004;44.0;28.999999999999996;27.0;42.0;27.999999999999996;30.000000000000004;55.00000000000001;25.0;19.999999999999996;28.000000000000004;27.0;44.99999999999999;38.0;25.0;37.0;73.0;17.000000000000004;9.999999999999998;60.0;23.0;17.000000000000004;1;1;2;2;2;1;1;1;1;1;2;X;1;42207;413;29;0;308;7714;86051;536984;32699314;13.0;11222111112X1;8067
2025-02-01;4886;5;27.0;27.0;46.0;21.0;24.000000000000004;55.00000000000001;56.99999999999999;25.0;18.000000000000004;57.99999999999999;23.00000000000001;18.999999999999993;51.0;26.0;23.0;26.0;29.000000000000004;44.99999999999999;49.0;27.0;24.0;41.0;31.0;28.000000000000004;80.0;13.99999999999999;6.000000000000005;18.0;25.0;57.00000000000001;46.0;28.999999999999996;25.0;39.0;28.000000000000004;32.99999999999999;40.0;28.000000000000004;31.999999999999996;1;2;1;2;2;2;2;1;1;X;X;2;2;382849;3220;198;54;36;986;12791;96412;32572906;13.0;121222211XX22;247049
2025-02-08;4887;6;31.0;25.000000000000007;43.99999999999999;15.0;19.000000000000004;65.99999999999999;36.0;28.000000000000004;36.0;34.0;27.999999999999996;38.0;56.00000000000001;25.0;18.999999999999993;9.0;16.0;75.0;43.0;27.999999999999996;29.000000000000004;44.0;27.999999999999996;28.000000000000004;54.0;26.0;19.999999999999996;61.0;23.0;16.000000000000004;28.000000000000004;27.0;44.99999999999999;55.00000000000001;26.0;18.999999999999993;56.00000000000001;25.99999999999999;18.000000000000004;1;2;2;2;2;2;X;X;X;1;X;X;2;770573;7362;419;100;8;314;4407;38168;23709944;;122222XXX1XX2;334500
2025-02-15;4888;7;50.0;28.000000000000004;21.999999999999996;55.00000000000001;23.0;21.999999999999996;69.0;19.000000000000007;12.0;42.0;30.0;28.000000000000004;41.0;26.000000000000007;32.99999999999999;17.0;22.0;61.0;59.0;24.0;17.000000000000004;37.0;26.0;37.0;32.0;26.999999999999996;41.0;56.99999999999999;23.00000000000001;19.999999999999996;38.0;27.0;35.0;38.0;27.0;35.0;42.0;26.000000000000007;31.999999999999996;2;1;X;1;2;2;1;X;2;2;X;2;1;1857142;8963;447;100;7;331;5302;49321;30431414;13.0;21X1221X22X21;258042
2025-02-22;4889;8;34.0;27.999999999999996;38.0;74.0;18.000000000000004;7.9999999999999964;25.0;24.0;51.0;48.0;27.0;25.0;60.0;23.0;17.000000000000004;18.0;22.000000000000004;60.0;51.0;27.0;21.999999999999996;59.0;23.0;18.000000000000004;42.0;26.999999999999996;31.000000000000007;39.0;28.000000000000004;32.99999999999999;59.0;25.0;16.000000000000004;48.0;27.0;25.0;45.0;26.999999999999996;28.000000000000004;1;2;2;2;2;2;1;1;1;1;1;1;1;151133;1579;85;20;46;1651;24366;207053;26738951;;1222221111111;52384
2025-03-01;4890;9;91.0;6.999999999999995;2.0000000000000018;52.0;24.0;24.0;44.0;28.999999999999996;27.0;55.00000000000001;25.0;19.999999999999996;33.0;28.999999999999996;38.0;41.0;27.000000000000007;31.999999999999996;51.0;25.0;24.0;27.0;27.0;46.0;45.0;26.999999999999996;28.000000000000004;44.0;28.999999999999996;27.0;50.0;26.0;24.0;32.0;27.999999999999996;40.0;49.0;27.0;24.0;1;X;1;1;2;X;1;2;X;2;1;2;2;34034;513;39;0;186;4619;48288;294663;24348053;;1X112X12X2122;37060
2025-03-08;4891;10;36.0;31.000000000000007;32.99999999999999;42.0;24.000000000000004;34.0;88.0;7.9999999999999964;4.0000000000000036;47.0;27.0;26.0;64.0;21.999999999999996;14.000000000000002;51.0;27.0;21.999999999999996;61.0;25.0;14.000000000000002;35.0;31.000000000000007;34.0;26.0;28.000000000000004;46.0;57.99999999999999;25.0;17.000000000000004;32.0;25.999999999999996;42.00000000000001;62.0;23.0;15.000000000000002;56.99999999999999;25.0;18.000000000000004;X;2;1;1;1;X;1;1;2;1;1;1;1;4506;65;0;0;2663;43631;314616;1285370;29525014;12.0;X2111X1121111;529
2025-03-15;4892;11;55.0;23.0;21.999999999999996;57.99999999999999;22.000000000000007;19.999999999999996;44.0;30.0;26.0;26.0;27.0;47.0;26.0;27.0;47.0;51.0;27.0;21.999999999999996;41.0;26.000000000000007;32.99999999999999;34.0;28.999999999999996;37.0;35.0;30.000000000000004;35.0;34.0;28.999999999999996;37.0;46.0;27.999999999999996;26.0;24.0;29.000000000000004;47.0;54.0;26.0;19.999999999999996;2;X;X;2;2;2;1;X;1;2;1;2;X;1278370;6602;366;91;12;468;6750;55989;31691077;15.0;2XX2221X1212X;506594
2025-03-22;4893;12;55.00000000000001;23.0;21.999999999999996;47.0;27.0;26.0;54.0;27.0;18.999999999999993;28.999999999999996;28.999999999999996;42.00000000000001;34.0;25.999999999999996;40.0;38.0;32.99999999999999;29.000000000000004;46.0;28.999999999999996;25.0;42.0;26.000000000000007;31.999999999999996;59.0;24.0;17.000000000000004;50.0;27.0;23.0;28.999999999999996;28.999999999999996;42.00000000000001;65.0;19.999999999999996;15.000000000000002;50.0;25.0;25.0;X;1;X;2;1;1;1;2;X;X;X;1;X;1188043;13500;682;156;4;132;2088;18972;18277597;;X1X21112XXX1X;446893
2025-03-29;4894;13;52.0;25.0;23.0;55.00000000000001;26.99999999999999;18.000000000000004;32.0;26.999999999999996;41.0;77.0;16.000000000000004;6.999999999999995;63.0;21.999999999999996;15.000000000000002;41.0;30.0;29.000000000000004;41.0;30.0;29.000000000000004;39.0;30.999999999999993;30.000000000000004;56.00000000000001;25.0;18.999999999999993;40.0;28.999999999999993;31.000000000000007;25.0;27.0;48.0;40.0;28.999999999999993;31.000000000000007;57.99999999999999;21.000000000000007;20.999999999999996;X;1;X;X;1;1;1;1;1;1;2;X;1;60416;524;34;0;94;4064;49459;298433;21843002;;X1XX1111112X1;44048
2025-04-05;4895;14;47.0;26.0;27.0;36.0;27.0;37.0;32.0;27.999999999999996;40.0;30.0;26.000000000000007;43.99999999999999;53.0;27.0;19.999999999999996;39.0;31.999999999999996;29.000000000000004;22.0;28.000000000000004;50.0;23.0;26.0;51.0;41.0;27.999999999999996;31.000000000000007;44.0;28.999999999999996;27.0;50.0;27.0;23.0;47.0;28.000000000000004;25.0;27.0;23.0;50.0;1;1;2;X;1;1;1;1;X;X;2;1;1;909090;6855;401;103;22;488;6666;53670;34312413;20.0;112X1111XX211;666588
2025-04-12;4896;15;64.0;20.999999999999996;15.000000000000002;73.0;17.000000000000004;9.999999999999998;47.0;29.000000000000004;24.0;18.0;22.000000000000004;60.0;40.0;28.000000000000004;31.999999999999996;51.0;27.0;21.999999999999996;27.0;27.0;46.0;47.0;28.000000000000004;25.0;30.0;26.999999999999996;43.00000000000001;59.0;24.0;17.000000000000004;57.99999999999999;24.0;18.000000000000004;53.0;26.0;20.999999999999996;60.0;21.999999999999996;18.000000000000004;X;X;2;2;2;2;1;X;X;2;2;1;1;10000000;56871;3179;629;1;42;601;6325;24498697;;XX22221XX2211;1065401
2025-04-19;4897;16;42.0;26.000000000000007;31.999999999999996;39.0;27.0;34.0;41.0;27.000000000000007;31.999999999999996;24.0;26.0;50.0;63.0;20.999999999999996;16.000000000000004;71.0;19.000000000000007;9.999999999999998;17.0;23.0;60.0;51.0;30.000000000000004;18.999999999999993;73.0;16.000000000000004;10.999999999999998;61.0;20.999999999999996;18.000000000000004;18.0;23.0;59.00000000000001;31.0;27.999999999999996;41.0;28.000000000000004;20.999999999999996;51.0;1;1;X;2;X;1;1;X;1;X;2;X;X;277449;3780;222;54;21;578;7844;66253;22409346;;11X2X11X1X2XX;233544
2025-04-26;4898;17;30.0;27.999999999999996;42.00000000000001;57.99999999999999;23.00000000000001;18.999999999999993;79.0;14.000000000000002;6.999999999999995;17.0;23.0;60.0;63.0;21.999999999999996;15.000000000000002;55.00000000000001;25.0;19.999999999999996;44.0;26.999999999999996;29.000000000000004;39.0;29.999999999999993;31.000000000000007;61.0;20.999999999999996;18.000000000000004;41.0;28.999999999999996;30.000000000000004;34.0;27.999999999999996;38.0;50.0;27.0;23.0;44.0;25.999999999999996;30.000000000000004;1;1;1;2;1;1;X;2;X;1;1;2;X;158536;1345;89;27;82;2132;25508;176803;29427341;13.0;111211X2X112X;42528
2025-05-03;4899;18;50.0;26.0;24.0;60.0;23.0;17.000000000000004;43.0;26.999999999999996;30.000000000000004;26.0;27.0;47.0;57.99999999999999;22.000000000000007;19.999999999999996;45.0;27.999999999999996;27.0;36.0;28.000000000000004;36.0;40.0;25.0;35.0;32.0;30.0;38.0;37.0;27.0;36.0;63.0;19.999999999999996;17.000000000000004;72.0;19.000000000000007;8.999999999999996;15.0;22.0;63.0;2;X;1;2;2;2;2;2;1;2;1;1;2;277286;3201;169;44;21;682;10327;82383;22396245;;2X12222212112;90231
2025-05-10;4900;19;39.0;26.0;35.0;52.0;27.0;20.999999999999996;8.0;13.0;79.0;18.0;22.000000000000004;60.0;34.0;27.999999999999996;38.0;44.0;27.999999999999996;28.000000000000004;54.0;26.0;19.999999999999996;37.0;25.0;38.0;39.0;28.000000000000004;32.99999999999999;59.0;24.0;17.000000000000004;33.0;24.999999999999993;42.00000000000001;55.00000000000001;20.999999999999996;24.0;41.0;27.999999999999996;31.000000000000007;2;2;X;2;2;2;X;1;X;1;2;1;X;1119407;12876;625;136;5;163;2684;25703;21527062;;22X222X1X121X;387271
2025-05-17;4901;20;22.0;24.000000000000004;54.0;70.0;19.000000000000007;10.999999999999998;59.0;21.000000000000007;19.999999999999996;49.0;23.0;28.000000000000004;19.0;21.999999999999996;59.00000000000001;74.0;17.000000000000004;8.999999999999996;20.0;23.0;57.00000000000001;38.0;27.0;35.0;42.0;26.999999999999996;31.000000000000007;31.0;25.999999999999996;43.00000000000001;42.0;26.000000000000007;31.999999999999996;21.0;20.0;59.00000000000001;41.0;25.000000000000007;34.0;1;1;2;2;X;1;2;1;1;1;2;1;1;159483;2506;170;50;28;668;7837;55492;17175184;;1122X12111211;223604
2025-05-25;4902;21;30.0;26.000000000000007;43.99999999999999;14.000000000000002;17.0;69.0;23.0;23.0;54.0;20.0;21.999999999999996;58.00000000000001;69.0;17.000000000000004;14.000000000000002;72.0;17.000000000000004;10.999999999999998;30.0;22.000000000000004;48.0;34.0;25.999999999999996;40.0;32.0;24.999999999999993;43.00000000000001;71.0;18.000000000000004;10.999999999999998;43.0;27.999999999999996;29.000000000000004;57.99999999999999;22.000000000000007;19.999999999999996;56.00000000000001;21.999999999999996;21.999999999999996;2;2;1;2;X;2;2;X;2;1;X;1;1;113496;1105;58;16;51;1964;29602;220694;22262729;;2212X22X21X11;63241
2025-05-31;4903;22;41.0;30.0;29.000000000000004;56.99999999999999;23.00000000000001;19.999999999999996;46.0;24.999999999999993;29.000000000000004;34.0;26.999999999999996;39.0;52.0;26.0;21.999999999999996;34.0;26.999999999999996;39.0;43.0;25.999999999999996;31.000000000000007;38.0;25.0;37.0;39.0;26.0;35.0;24.0;27.0;49.0;63.0;20.999999999999996;16.000000000000004;31.0;27.999999999999996;41.0;63.0;21.999999999999996;15.000000000000002;1;2;1;1;X;X;2;X;2;1;1;1;1;260573;3609;259;79;14;379;4215;28714;14030901;;1211XX2X21111;359217
2025-06-07;4904;23;10.0;18.000000000000004;72.0;64.0;23.0;13.0;24.0;29.000000000000004;47.0;37.0;31.999999999999996;31.000000000000007;71.0;18.000000000000004;10.999999999999998;50.0;27.0;23.0;38.0;29.000000000000004;32.99999999999999;39.0;28.000000000000004;32.99999999999999;49.0;28.000000000000004;23.0;23.0;23.0;54.0;34.0;25.999999999999996;40.0;52.0;21.999999999999996;26.0;37.0;25.0;38.0;2;1;X;X;1;1;1;2;2;2;1;1;X;26830;362;26;0;131;3632;39846;236060;13518199;;21XX11122211X;7722
2025-06-14;4905;24;28.999999999999996;27.000000000000007;43.99999999999999;41.0;24.000000000000004;35.0;56.99999999999999;22.000000000000007;20.999999999999996;52.0;23.0;25.0;57.99999999999999;21.000000000000007;20.999999999999996;41.0;27.999999999999996;31.000000000000007;22.0;27.0;51.0;16.0;22.0;62.0;61.0;20.999999999999996;18.000000000000004;73.0;17.000000000000004;9.999999999999998;63.0;20.999999999999996;16.000000000000004;21.0;23.0;56.00000000000001;70.0;18.000000000000004;12.0;2;1;X;2;1;2;2;X;1;1;1;2;1;21112;218;18;0;265;5821;54956;288242;13069783;5.0;21X2122X11121;4547
2025-06-22;4906;25;62.0;20.999999999999996;17.000000000000004;56.99999999999999;23.00000000000001;19.999999999999996;34.0;26.999999999999996;39.0;67.0;17.999999999999993;15.000000000000002;23.0;21.0;56.00000000000001;33.0;24.999999999999993;42.00000000000001;36.0;25.0;39.0;42.0;24.000000000000004;34.0;28.999999999999996;27.000000000000007;43.99999999999999;44.0;25.999999999999996;30.000000000000004;22.0;23.0;55.00000000000001;59.0;22.000000000000007;18.999999999999993;59.0;22.000000000000007;18.999999999999993;2;1;1;2;2;1;X;2;2;1;1;X;1;2773697;11361;559;127;2;113;1835;16736;13167519;5.0;211221X2211X1;462006
2025-06-28;4907;26;33.0;25.999999999999996;41.0;18.0;22.000000000000004;60.0;68.0;17.999999999999993;14.000000000000002;56.00000000000001;21.999999999999996;21.999999999999996;46.0;22.999999999999993;31.000000000000007;47.0;24.0;29.000000000000004;32.0;24.999999999999993;43.00000000000001;41.0;24.000000000000004;35.0;74.0;16.000000000000004;9.999999999999998;39.0;25.0;36.0;52.0;23.0;25.0;26.0;24.0;50.0;40.0;26.0;34.0;X;X;X;1;1;2;X;X;X;X;2;2;1;0;67608;1638;320;0;18;594;6328;12481557;;XXX112XXXX221;1128870
